Manufacturer,Regulatory Class,Vehicle Type,Model Year,1750,2000,2250,2500,2750,3000,3500,4000,4500,5000,5500,6000,6500,7000,7500,8000,8500,All Classes
"Mercedes","Truck","Truck SUV","1978","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Mercedes","Truck","Truck SUV","1979","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Mercedes","Truck","Truck SUV","1980","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Mercedes","Truck","Truck SUV","1981","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Mercedes","Truck","Truck SUV","1982","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Mercedes","Truck","Truck SUV","1983","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Mercedes","Truck","Truck SUV","1984","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Mercedes","Truck","Truck SUV","1985","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Mercedes","Truck","Truck SUV","1986","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Mercedes","Truck","Truck SUV","1987","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Mercedes","Truck","Truck SUV","1988","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Mercedes","Truck","Truck SUV","1989","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Mercedes","Truck","Truck SUV","1990","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Mercedes","Truck","Truck SUV","1991","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Mercedes","Truck","Truck SUV","1992","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Mercedes","Truck","Truck SUV","1993","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Mercedes","Truck","Truck SUV","1994","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Mercedes","Truck","Truck SUV","1995","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Mercedes","Truck","Truck SUV","1996","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Mercedes","Truck","Truck SUV","1997","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Mercedes","Truck","Truck SUV","1998","-","-","-","-","-","-","-","-","21.31200","-","-","-","-","-","-","-","-","21.31200"
"Mercedes","Truck","Truck SUV","1999","-","-","-","-","-","-","-","-","-","20.32824","-","-","-","-","-","-","-","20.32824"
"Mercedes","Truck","Truck SUV","2000","-","-","-","-","-","-","-","-","-","-","20.44518","-","-","-","-","-","-","20.44518"
"Mercedes","Truck","Truck SUV","2001","-","-","-","-","-","-","-","-","-","-","20.77644","-","-","-","-","-","-","20.77644"
"Mercedes","Truck","Truck SUV","2002","-","-","-","-","-","-","-","-","-","19.08293","-","-","-","-","-","-","-","19.08293"
"Mercedes","Truck","Truck SUV","2003","-","-","-","-","-","-","-","-","-","19.36531","17.35370","17.04424","-","-","-","-","-","18.79528"
"Mercedes","Truck","Truck SUV","2004","-","-","-","-","-","-","-","-","-","-","19.03029","15.91969","-","-","-","-","-","18.77604"
"Mercedes","Truck","Truck SUV","2005","-","-","-","-","-","-","-","-","-","19.00347","15.72080","15.09280","-","-","-","-","-","18.72158"
"Mercedes","Truck","Truck SUV","2006","-","-","-","-","-","-","-","-","-","20.98862","-","15.25984","-","-","-","-","-","20.94850"
"Mercedes","Truck","Truck SUV","2007","-","-","-","-","-","-","-","-","-","21.96088","18.73504","21.79812","-","-","-","-","-","20.18665"
"Mercedes","Truck","Truck SUV","2008","-","-","-","-","-","-","-","-","-","22.43243","18.18790","19.52104","-","-","-","-","-","20.75141"
"Mercedes","Truck","Truck SUV","2009","-","-","-","-","-","-","-","-","-","22.09963","18.03938","19.40377","-","-","-","-","-","20.77116"
"Mercedes","Truck","Truck SUV","2010","-","-","-","-","-","-","-","-","22.54260","22.37171","20.96286","19.21452","-","-","-","-","-","21.42720"
"Mercedes","Truck","Truck SUV","2011","-","-","-","-","-","-","-","-","23.19710","22.24068","20.55586","19.26547","-","-","-","-","-","21.12729"
"Mercedes","Truck","Truck SUV","2012","-","-","-","-","-","-","-","-","23.10930","25.70420","26.88647","19.60422","-","-","-","-","-","23.05687"
"Mercedes","Truck","Truck SUV","2013","-","-","-","-","-","-","-","-","28.23809","25.78032","26.24874","20.93815","-","-","-","-","-","24.35718"
"Mercedes","Truck","Truck SUV","2014","-","-","-","-","-","-","-","-","28.82576","25.61579","26.03700","20.80678","-","-","-","-","-","24.46851"
"Mercedes","Truck","Truck SUV","2015","-","-","-","-","-","-","-","32.01654","28.23456","25.66173","31.34543","21.93358","-","-","-","-","-","25.89389"
"Mercedes","Truck","Truck SUV","2016","-","-","-","-","-","-","-","31.82056","29.95140","25.68841","25.80693","22.01929","-","-","-","-","-","25.78121"
"Mercedes","Truck","Truck SUV","2017","-","-","-","-","-","-","-","31.65719","30.39490","25.63707","24.43221","22.30465","-","14.23630","-","-","-","25.26508"
"Mercedes","Truck","Truck SUV","2018","-","-","-","-","-","-","-","31.41379","30.43896","25.75350","23.65843","22.08637","-","14.23630","-","-","-","26.32933"
"Mercedes","Truck","Truck SUV","2019","-","-","-","-","-","-","-","31.44828","29.50619","37.23837","24.03565","21.14546","-","-","-","-","-","26.48942"
"Mercedes","Truck","Truck SUV","2020","-","-","-","-","-","-","-","31.43093","28.96571","29.13516","21.87920","24.07636","-","-","-","-","-","27.67739"
"Mercedes","Truck","Truck SUV","Prelim. 2021","-","-","-","-","-","-","-","34.73165","30.53677","28.43507","27.05825","21.73873","20.45040","21.21470","-","-","-","28.74945"
"Mercedes","Truck","All Truck","1975","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Mercedes","Truck","All Truck","1976","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
